sao,ra_rad,dec_rad,apparent_vm,spec
211770,5.251707355,-0.655012372,6.9,K
166344,0.1424933343,-0.4426068686,6.9,K
98028 ,2.271302257,0.1906634521,6.9,K
40507 ,1.477986771,0.7302321843,6.9,K
205523,3.770983689,-0.5774747625,6.9,K
79847 ,2.093138756,0.4046175473,6.9,K
205093,3.670187798,-0.6539814157,6.9,K
160080,4.387342787,-0.3340037074,6.9,K
59356 ,1.750384744,0.6847742112,6.9,K
28157 ,3.098981894,0.9468849464,6.9,K
83298 ,3.75574471,0.4551029897,6.9,K
126088,5.411807207,0.06006254884,6.9,K
254619,5.14691335,-1.214801083,6.9,K
218637,1.91687781,-0.8069602519,6.9,K
141925,4.680184601,-0.0918315167,6.9,K
212691,5.520239641,-0.6498097394,6.9,K
99876 ,3.12608773,0.2475945893,6.9,K
203557,3.279659978,-0.5407363574,6.9,K
179147,2.805057395,-0.4110034162,6.9,K
213995,5.933978958,-0.6139137951,6.9,K
164301,5.581781259,-0.2823845767,6.9,K
138447,3.103128724,-0.1394737208,6.9,K
133785,1.796312501,-0.04193361998,6.9,K
139854,3.74362878,-0.1390517875,6.9,K
248114,0.02375822172,-1.186128232,6.9,K
233767,1.300436172,-1.015921736,6.9,K
128269,6.176058452,0.1486944892,6.9,K
92556 ,0.4330909457,0.2493318707,6.9,K
127114,5.722765175,0.01344853759,6.9,K
121959,4.43898199,0.1084047269,6.9,K
77971 ,1.600514048,0.4125703825,6.9,K
48224 ,5.034811725,0.8438478341,6.9,K
9631  ,5.255393345,1.289965917,6.9,K
3405  ,5.352968158,1.421292053,6.9,K
211229,5.078197193,-0.6102898613,6.9,K
75883 ,0.8764111934,0.357958109,6.9,K
71929 ,5.760829715,0.6044037869,6.9,K
26467 ,2.01497804,0.9558439638,6.9,K
216568,1.034238554,-0.6987810118,6.9,K
189251,5.343812525,-0.5075015554,6.9,K
169344,1.133191669,-0.4367581733,6.9,K
161935,4.944113436,-0.3252726979,6.9,K
46501 ,4.482768955,0.844721032,6.9,K
249686,1.81375954,-1.195641537,6.9,K
229574,5.039673267,-0.8545568835,6.9,K
181104,3.350535909,-0.4365962456,6.9,K
152448,1.869518082,-0.3246895155,6.9,K
230778,5.671733129,-0.7527937646,6.9,K
230582,5.558034455,-0.7527536705,6.9,K
226612,4.259259473,-0.7526762942,6.9,K
54580 ,0.3377255736,0.55404842,6.9,K
249453,1.600676945,-1.174316813,6.9,K
92407 ,0.3617056703,0.1983817828,6.9,K
162945,5.170124702,-0.1845322559,6.9,K
232656,0.5661606656,-0.902865464,6.9,K
222274,2.805696331,-0.8562073832,6.9,K
156057,2.762888931,-0.233948975,6.9,K
132761,1.580162709,-0.08966008471,6.9,K
63115 ,3.310645754,0.6034727992,6.9,K
23394 ,0.6607825275,1.012716584,6.9,K
250808,2.643027935,-1.06765567,6.9,K
228079,4.589994494,-0.8044644795,6.9,K
121703,4.339165446,0.1513818114,6.9,K
82519 ,3.35894076,0.4613194647,6.9,K
154808,2.351497009,-0.2789831724,6.9,K
46556 ,4.501478739,0.7910527393,6.9,K
192211,6.251261272,-0.4360686713,6.9,K
236952,2.466692085,-0.9505762208,6.9,K
227648,4.486104279,-0.8531813216,6.9,K
54711 ,0.382716671,0.5579237297,6.9,K
241271,3.640755947,-0.9496667588,6.9,K
132973,1.627725622,-0.08613946472,6.9,K
229494,5.003557242,-0.7472552046,7,K
28499 ,3.334634359,0.9033630283,7,K
33322 ,5.582514734,1.017987915,7,K
194190,0.8528056153,-0.6939891618,7,K
184532,4.364099365,-0.5051039578,7,K
199024,2.166034469,-0.6938172954,7,K
213206,5.679556422,-0.5677734953,7,K
111578,1.061048411,0.1550277557,7,K
15472 ,2.962954787,1.085295713,7,K
224292,3.569427395,-0.7463920424,7,K
199383,2.24355894,-0.6934053977,7,K
163055,5.199984232,-0.2274674039,7,K
67931 ,5.021969593,0.6959161023,7,K
149773,1.211859258,-0.31993679,7,K
186894,4.845391723,-0.4058025289,7,K
183606,4.085014382,-0.5061280298,7,K
137237,2.601121562,-0.1334366754,7,K
64388 ,3.902123584,0.5587982366,7,K
157535,3.358723103,-0.2772021609,7,K
76474 ,1.085861467,0.4166269155,7,K
19510 ,5.648015996,1.164593681,7,K
238217,2.771041436,-1.006665576,7,K
238502,2.830245623,-1.006588394,7,K
11225 ,0.1291659275,1.083223377,7,K
166132,0.06003859905,-0.4051668897,7,K
17858 ,4.798681258,1.165623813,7,K
101282,3.905249105,0.2614348079,7,K
61148 ,2.343463113,0.6112728211,7,K
194153,0.8400022435,-0.5654305362,7,K
62519 ,2.978705292,0.6113254718,7,K
16014 ,3.460131677,1.174773653,7,K
88136 ,5.252852145,0.3673989828,7,K
154119,2.181225233,-0.2244001332,7,K
86859 ,5.011838393,0.4220074262,7,K
47577 ,4.853539647,0.798912975,7,K
29526 ,4.0424722,0.9085004049,7,K
251284,2.916632876,-1.141936108,7,K
252263,3.489085017,-1.058281071,7,K
212895,5.580923721,-0.5647323076,7,K
30095 ,4.393265126,0.9670871809,7,K
120847,3.958937324,0.156351491,7,K
222536,2.898986506,-0.7448648308,7,K
169680,1.232059189,-0.4045435163,7,K
161929,4.943364472,-0.3186893644,7,K
118260,2.715025749,0.1564573258,7,K
152986,1.967753866,-0.1764143901,7,K
85988 ,4.812492921,0.3658861702,7,K
223827,3.404608609,-0.8482895031,7,K
83524 ,3.873118393,0.4205789227,7,K
61742 ,2.590140241,0.6105827857,7,K
228838,4.776693237,-0.7957824361,7,K
206475,3.999149346,-0.6904648572,7,K
200878,2.600468154,-0.6903435569,7,K
242445,4.022963055,-0.9973758672,7,K
247424,5.855874674,-0.9401042937,7,K
194564,1.004785905,-0.5634915724,7,K
89144 ,5.447130417,0.3705876024,7,K
61405 ,2.443987533,0.6589562828,7,K
80209 ,2.223838901,0.4248966733,7,K
160261,4.470197203,-0.2212344453,7,K
121262,4.168536168,0.1609831585,7,K
65158 ,4.247347747,0.6143383949,7,K
60731 ,2.18075043,0.6143748529,7,K
223425,3.251327249,-0.8431523204,7,K
136202,2.280339717,-0.07697692248,7,K
64699 ,4.040418892,0.5667858329,7,K
68560 ,5.13180069,0.6145974794,7,K
64629 ,4.011285711,0.6594650948,7,K
250407,2.350814367,-1.126275123,7,K
250649,2.525617964,-1.125553623,7,K
192512,0.1106831088,-0.6852177188,7,K
18123 ,4.985171071,1.094423543,7,K
66505 ,4.699953437,0.6597821629,7,K
229432,4.976954424,-0.8427246178,7,K
61097 ,2.321992364,0.5210499646,7,K
35571 ,6.176078742,0.9126537553,7,K
239612,3.154750036,-0.9993740753,7,K
55138 ,0.5136168013,0.6574632021,7,K
7695  ,3.378288462,1.316137469,7,K
191428,5.974637639,-0.4030344852,7,K
246337,5.216260445,-0.9415588317,7,K
102948,4.607002946,0.2102583605,7,K
235250,1.964795242,-0.9985103797,7,K
136625,2.398421132,-0.1734554753,7,K
207979,4.383864346,-0.6875417216,7,K
149622,1.159359972,-0.1732537928,7,K
240810,3.510720409,-0.9409782189,7,K
238059,2.732577725,-0.9405893498,7,K
194149,0.837590853,-0.6870577806,7,K
95674 ,1.684318941,0.2644160727,7,K
149160,0.9870725584,-0.1725002469,7,K
85485 ,4.677666091,0.4241869546,7,K
181980,3.616984563,-0.3621322578,7,K
139507,3.593219796,-0.07460371103,7,K
115660,1.985274427,0.07748549203,7,K
249114,1.260058125,-1.051715239,7,K
87061 ,5.057499187,0.4757911046,7,K
206336,3.966241017,-0.635858547,7,K
130961,1.078874041,-0.1702972535,7,K
246792,5.47748511,-0.9353038141,7,K
182620,3.799868161,-0.3616005627,7,K
136244,2.292017934,-0.1217957656,7,K
87525 ,5.14808643,0.4282524082,7,K
234271,1.583011377,-0.9351963794,7,K
164737,5.737795587,-0.2663058764,7,K
145578,5.67419368,-0.1217429209,7,K
116645,2.183776759,0.1640646343,7,K
100894,3.711980143,0.2668760173,7,K
11803 ,0.4031920012,1.193961755,7,K
169542,1.186803966,-0.3612689016,7,K
130532,0.9192481182,-0.1698348382,7,K
122846,4.677491558,0.07831515368,7,K
102200,4.314802031,0.3213917159,7,K
188808,5.238599568,-0.4989215168,7,K
136325,2.314361057,-0.07327095822,7,K
35913 ,6.269778342,0.9745983508,7,K
228970,4.814935437,-0.7386786082,7,K
64391 ,3.902386329,0.6151457552,7,K
94617 ,1.447109642,0.3184001246,7,K
76347 ,1.034928977,0.3721624226,7,K
21956 ,0.2775886543,1.028161003,7,K
16527 ,3.887319483,1.095720565,7,K
72894 ,6.014622041,0.6157957449,7,K
213983,5.929513315,-0.6833867714,7,K
119971,3.537137422,0.1626091266,7,K
28858 ,3.58889567,0.9726346615,7,K
91464 ,6.218029766,0.3733224363,7,K
255229,5.885808598,-1.048135326,7,K
230501,5.515819958,-0.8370763929,7,K
156238,2.826186787,-0.2637196378,7,K
146563,6.078005418,-0.1670384329,7,K
119150,3.138974296,0.03188168704,7,K
258741,4.306604438,-1.44093811,7,K
221869,2.675063963,-0.836357996,7,K
171672,1.673028188,-0.4603945371,7,K
180614,3.209705291,-0.358301648,7,K
127826,5.994631404,0.03217194499,7,K
36097 ,0.03853803344,0.7067584754,7,K
156832,3.059391355,-0.3090208706,7,K
66530 ,4.706610704,0.6218926163,7,K
28813 ,3.562912881,0.9195673438,7,K
209553,4.708425192,-0.5280199855,7,K
137312,2.630301213,-0.01863681968,7,K
92395 ,0.3576790503,0.2199834321,7,K
167043,0.3756102721,-0.3979070472,7,K
134618,1.93741139,-0.06945305048,7,K
128424,6.246845443,0.08199139886,7,K
47586 ,4.857000926,0.7074263548,7,K
65320 ,4.310796719,0.5707157326,7,K
36247 ,0.07919911446,0.8065910178,7,K
235159,1.934555813,-0.9338958182,7,K
220118,2.243667296,-0.734822885,7,K
199659,2.307788511,-0.680162712,7,K
113618,1.634080366,0.07928783537,7,K
254118,4.722772889,-1.049586228,7,K
222254,2.796163851,-0.8381998517,7,K
214883,6.274396193,-0.6798762356,7,K
163720,5.394271375,-0.2160874694,7,K
81181 ,2.644954343,0.3755005588,7,K
44851 ,3.673144531,0.7054572355,7,K
42376 ,2.217080186,0.8071951926,7,K
127678,5.936098224,0.07985080101,7,K
47113 ,4.710706265,0.7545983381,7,K
18741 ,5.276744612,1.197291504,7,K
210747,4.961437865,-0.6791837277,7,K
67507 ,4.942394505,0.6192381159,7,K
48270 ,5.045629785,0.8626213712,7,K
240208,3.338350529,-1.048524292,7,K
198806,2.121971886,-0.6788675807,7,K
94920 ,1.531868794,0.3237869378,7,K
58763 ,1.603630842,0.6646597764,7,K
253878,4.543205926,-1.109713984,7,K
203126,3.168708889,-0.6750181601,7,K
147940,0.4353074411,-0.3063183737,7,K
91953 ,0.1419416649,0.328026682,7,K
43949 ,3.124391052,0.7094412404,7,K
37650 ,0.515105858,0.8664348672,7,K
193987,0.7672493572,-0.6745899726,7,K
60862 ,2.229990023,0.6683058177,7,K
50146 ,5.461006948,0.8666361133,7,K
87915 ,5.213524569,0.4343828772,7,K
20384 ,6.032968433,1.105508759,7,K
143275,5.061653071,-0.115681344,7,K
43572 ,2.885661208,0.8126843985,7,K
170678,1.48641773,-0.3542809912,7,K
51476 ,5.746843883,0.8131985434,7,K
27648 ,2.739127582,1.040163874,7,K
13157 ,1.177510015,1.210880686,7,K
241812,3.818536275,-0.9872127665,7,K
241305,3.647167996,-0.8842140514,7,K
222932,3.049056751,-0.835171366,7,K
53835 ,0.0941808026,0.6664898026,7,K
50236 ,5.477900862,0.7569035302,7,K
20622 ,6.133294322,1.203527662,7,K
234895,1.849645182,-0.8842062944,7,K
192863,0.2643666217,-0.632477311,7,K
209659,4.730530224,-0.5943342067,7,K
158992,3.940549335,-0.3077538585,7,K
190865,5.779898455,-0.4962953296,7,K
142415,4.870040427,-0.1176668499,7,K
100561,3.515384511,0.271639942,7,K
218831,1.99069142,-0.7846543622,7,K
230518,5.522579328,-0.7845104211,7,K
191635,6.044324127,-0.4249895152,7,K
41536 ,1.849926761,0.708296256,7,K
226681,4.282930138,-0.7844319782,7,K
61395 ,2.43908054,0.6227772073,7,K
107129,5.610247943,0.2725864922,7,K
87719 ,5.180605695,0.3799895941,7,K
2566  ,4.045531834,1.480480192,7,K
172494,1.800673352,-0.4558397126,7,K
182226,3.687425833,-0.3948321649,7,K
86464 ,4.927164908,0.4838081775,7,K
33657 ,5.67468819,1.042882031,7,K
180356,3.138847978,-0.5246572208,7,K
46085 ,4.30380253,0.7122615471,7,K
255640,0.04419646359,-1.366604004,7,K
177047,2.398258234,-0.3944919227,7,K
2433  ,3.810439039,1.499907355,7,K
193534,0.5626377185,-0.5540650006,7,K
255423,6.070159509,-1.102876512,7,K
183763,4.126710952,-0.5243233296,7,K
250341,2.311083474,-1.102738776,7,K
115531,1.965605293,0.0394728027,7,K
42257 ,2.164932221,0.8168493844,7,K
233050,0.850336338,-1.038705652,7,K
240294,3.359132091,-0.8783195413,7,K
232352,0.3244692889,-0.9271926388,7,K
198492,2.050050868,-0.6299598674,7,K
172178,1.753844859,-0.353430628,7,K
98624 ,2.492927074,0.2244223862,7,K
86159 ,4.850918672,0.3822673457,7,K
257390,4.288743902,-1.325997173,7,K
232863,0.7051622506,-0.982564179,7,K
222845,3.017646642,-0.7808335456,7,K
142572,4.907346839,-0.114078356,7,K
66804 ,4.781718694,0.5305786382,7,K
4176  ,0.1745389611,1.34165491,7,K
246316,5.206212948,-0.9266479506,7,K
148873,0.8563308895,-0.2091884252,7,K
117980,2.59229965,0.08631448246,7,K
85491 ,4.679220671,0.436202189,7,K
255890,0.6434816604,-1.321921441,7,K
196962,1.723093394,-0.5251894493,7,K
220154,2.249013748,-0.8302851229,7,K
172920,1.854806193,-0.3525934032,7,K
80709 ,2.419304651,0.4365338016,7,K
23665 ,0.7495722989,0.9255817484,7,K
251116,2.820582316,-1.104794629,7,K
165551,6.073724635,-0.2082787208,7,K
17694 ,4.691436957,1.215021722,7,K
155478,2.562302967,-0.300291073,7,K
160043,4.368262048,-0.2066225488,7,K
78742 ,1.776836663,0.3873674887,7,K
50321 ,5.495475455,0.7148907401,7,K
165912,6.241506263,-0.2544594056,7,K
21224 ,0.06082945137,1.047188097,7,K
47547 ,4.845677885,0.7151611692,7,K
127885,6.02134934,0.09005709863,7,K
71856 ,5.743008958,0.5823448129,7,K
155515,2.572402315,-0.2056803619,7,K
84315 ,4.281202334,0.3881575895,7,K
206345,3.96924342,-0.6259796926,7,K
182822,3.858460828,-0.4211226412,7,K
127009,5.683733213,0.178160786,7,K
36190 ,0.06353522076,0.7161552797,7,K
257661,5.021065876,-1.333495398,7,K
190862,5.779211886,-0.4517496305,7,K
104649,5.040631671,0.1782450466,7,K
99806 ,3.093726563,0.281565484,7,K
55748 ,0.6927315066,0.5832646499,7,K
27494 ,2.632083703,0.8745727072,7,K
227035,4.365243356,-0.7779682968,7,K
179776,2.966157539,-0.4919804878,7,K
139628,3.647771662,-0.06390125509,7,K
187993,5.064437671,-0.4225468299,7,K
101436,3.982672129,0.3332795412,7,K
182593,3.794005746,-0.4540181706,7,K
148499,0.6831475401,-0.255808933,7,K
109653,0.28242358,0.04037925883,7,K
62680 ,3.073256323,0.6724248917,7,K
36061 ,0.02765008779,0.7138172172,7,K
37593 ,0.4969933401,0.871670661,7,K
13559 ,1.484509867,1.22141845,7,K
124742,5.113871141,0.1306897696,7,K
247893,6.147154127,-1.037369845,7,K
244892,4.616001282,-1.037301486,7,K
245630,4.890623458,-0.9789527534,7,K
47246 ,4.747668993,0.7140875493,7,K
51806 ,5.82528247,0.7639937848,7,K
43369 ,2.755580219,0.818117657,7,K
124533,5.066064391,0.08921284409,7,K
250967,2.738331057,-1.099954055,7,K
245211,4.731786061,-1.03284663,7,K
84011 ,4.138523995,0.3912245209,7,K
64564 ,3.984769796,0.6748329128,7,K
187862,5.037930192,-0.5206518356,7,K
59972 ,1.91495642,0.6749853382,7,K
247209,5.724586644,-0.9735247309,7,K
226482,4.210335204,-0.8729150323,7,K
137157,2.571248579,-0.1542095357,7,K
102957,4.61009356,0.2314150478,7,K
105856,5.295239648,0.2838803239,7,K
27805 ,2.84562401,0.8772970692,7,K
242251,3.965822284,-1.032229801,7,K
16109 ,3.550692885,1.051781998,7,K
71267 ,5.597757858,0.6755860223,7,K
245603,4.883778059,-1.031875597,7,K
77918 ,1.589129338,0.4440820112,7,K
77818 ,1.571156228,0.490885827,7,K
230784,5.674459115,-0.7187915995,7,K
197843,1.916118301,-0.6638927042,7,K
215812,0.5755239935,-0.8232897948,7,K
196029,1.472029672,-0.6636261052,7,K
185573,4.617275081,-0.4895043989,7,K
132259,1.455729533,-0.06044390329,7,K
222194,2.779304189,-0.7215414142,7,K
127267,5.779295735,0.1787260787,7,K
234643,1.743683188,-0.9221001074,7,K
195669,1.369098879,-0.6252760825,7,K
138716,3.225964851,-0.1555902851,7,K
113402,1.584618025,0.1331208193,7,K
241714,3.782894325,-1.033902845,7,K
235870,2.17177442,-0.9754986013,7,K
195381,1.279690534,-0.6657455166,7,K
157303,3.26388962,-0.2522047311,7,K
145496,5.647242669,-0.05953148394,7,K
144928,5.47498209,-0.1550317312,7,K
89347 ,5.49368162,0.3900911235,7,K
29819 ,4.228734901,0.8758213933,7,K
256950,3.275588707,-1.275642097,7,K
253367,4.187047566,-1.096326921,7,K
171677,1.673298059,-0.5211698106,7,K
157885,3.499849771,-0.2516801142,7,K
124204,4.989856989,0.04443874923,7,K
132035,1.406341733,-0.1512535782,7,K
61141 ,2.340375262,0.6773955409,7,K
214933,0.008733918465,-0.6615158082,7,K
104431,4.991772633,0.2873389847,7,K
87851 ,5.202216217,0.4930985651,7,K
254648,5.179665108,-1.090020465,7,K
246924,5.564508027,-1.028515304,7,K
256569,2.342825123,-1.29018229,7,K
65348 ,4.321845308,0.5890576401,7,K
255926,0.7362479463,-1.288779045,7,K
115947,2.042279571,0.09441518577,7,K
69238 ,5.236819551,0.635541091,7,K
174714,2.062760282,-0.3878843486,7,K
163462,5.325331015,-0.3429111892,7,K
7575  ,3.276366251,1.244420387,7,K
230620,5.578315254,-0.820337037,7,K
52310 ,5.950228918,0.8274935172,7,K
35526 ,6.163558695,0.9370065282,7,K
258883,5.576415172,-1.487045006,7,K
245612,4.886014407,-1.027462483,7,K
232443,0.3941127984,-0.916186738,7,K
230977,5.786081139,-0.7673523801,7,K
163532,5.341720675,-0.2463362554,7,K
233893,1.375638119,-0.9191772627,7,K
246944,5.570928511,-0.8720757228,7,K
77710 ,1.548541052,0.3930490202,7,K
102883,4.587203422,0.340714159,7,K
12939 ,1.012278094,1.053071845,7,K
5062  ,1.061124624,1.364889557,7,K
255068,5.699938159,-1.091705629,7,K
228821,4.772092985,-0.7178046158,7,K
137739,2.803242252,-0.1523189078,7,K
102245,4.336442587,0.2337816658,7,K
82051 ,3.121557146,0.445451125,7,K
139358,3.530127089,-0.1039436169,7,K
57580 ,1.316463748,0.67699843,7,K
254755,5.297555263,-1.090648686,7,K
215838,0.5908759096,-0.716785489,7,K
221849,2.669744854,-0.7133993078,7,K
203398,3.23822528,-0.6198080144,7,K
193583,0.5825418897,-0.5818151055,7,K
91659 ,0.006912885557,0.49608749,7,K
54211 ,0.2266775455,0.5914936349,7,K
21496 ,0.1404370456,0.9392518458,7,K
83172 ,3.695429986,0.4963348904,7,K
200245,2.443279002,-0.619555281,7,K
200157,2.424171574,-0.581615847,7,K
205690,3.811177822,-0.5814752996,7,K
209391,4.678714889,-0.5467798994,7,K
128707,0.09193740001,-0.05077608823,7,K
48687 ,5.14577925,0.7755550882,7,K
24267 ,1.01280322,0.8863464559,7,K
157778,3.452982954,-0.2437091955,7,K
157785,3.45434802,-0.1958608002,7,K
117265,2.336275484,0.09714541402,7,K
253601,4.335320268,-1.084226069,7,K
127036,5.693275219,0.05222228744,7,K
122477,4.590043581,0.0007447707769,7,K
209679,4.735220505,-0.6583224374,7,K
102908,4.595249971,0.2926757167,7,K
30032 ,4.35908867,0.8871448956,7,K
11005 ,0.04063206493,1.135704943,7,K
156365,2.875190251,-0.3421722847,7,K
213203,5.678027732,-0.6210719721,7,K
178627,2.69461325,-0.4167231025,7,K
140918,4.202132883,-0.1018328351,7,K
96381 ,1.836860863,0.1854517535,7,K
104749,5.065373095,0.2369547229,7,K
81069 ,2.590128751,0.4479871369,7,K
257544,4.700595936,-1.240839456,7,K
221153,2.46641356,-0.8193163103,7,K
258052,5.917159656,-1.238550311,7,K
249839,1.933403605,-1.086847359,7,K
224815,3.740048964,-0.8187500479,7,K
36150 ,0.05283511617,0.8288743635,7,K
240699,3.474119255,-0.9148025949,7,K
4101  ,0.09704445157,1.24803923,7,K
218386,1.837275088,-0.8675765549,7,K
166262,0.1123940406,-0.483645571,7,K
152968,1.963661287,-0.3408108794,7,K
175793,2.204821284,-0.3864295197,7,K
16234 ,3.658556269,1.132610426,7,K
19687 ,5.723846261,1.132718491,7,K
223688,3.357023734,-0.7116648869,7,K
196231,1.529235529,-0.656619093,7,K
196387,1.569249747,-0.6170214023,7,K
210284,4.854449109,-0.6169641458,7,K
196813,1.684056778,-0.6167576637,7,K
168835,0.992097434,-0.5143361193,7,K
120407,3.754565013,0.003168063481,7,K
105756,5.275850131,0.2950857255,7,K
235669,2.095302455,-0.963695182,7,K
39362 ,1.096162982,0.7286237179,7,K
107819,5.841544357,0.3484061159,7,K
53579 ,0.006809111188,0.7797261342,7,K
19545 ,5.663847441,1.141005993,7,K
257272,4.035221156,-1.244836745,7,K
107807,5.83843069,0.2434780364,7,K
73035 ,6.059646445,0.6836087191,7,K
55391 ,0.5904554306,0.6836287904,7,K
253442,4.22739507,-1.078622398,7,K
56841 ,1.037796044,0.6389529188,7,K
256378,1.881843088,-1.223811006,7,K
230083,5.282461874,-0.815683359,7,K
128787,0.1293721672,-0.04957714399,7,K
181843,3.57856543,-0.4813223923,7,K
169712,1.240300343,-0.4813218591,7,K
136413,2.337326754,-0.04870355822,7,K
19655 ,5.708338865,1.137442661,7,K
245256,4.747440355,-0.9117288277,7,K
80361 ,2.276933926,0.3468696444,7,K
45324 ,3.927242363,0.7781766697,7,K
200168,2.425371633,-0.6567513017,7,K
158752,3.851733965,-0.3370474647,7,K
83569 ,3.898728773,0.3471135542,7,K
69417 ,5.263987564,0.6823992544,7,K
20640 ,6.140444791,1.145301054,7,K
207611,4.28971016,-0.6531812792,7,K
132734,1.570881848,-0.1415134289,7,K
189747,5.454525668,-0.4776549223,7,K
190846,5.771316889,-0.4776488621,7,K
81143 ,2.623714704,0.5023851227,7,K
43390 ,2.771333125,0.7314507634,7,K
257257,3.993543348,-1.230800759,7,K
242057,3.886555683,-0.9600959252,7,K
233283,0.9985608245,-0.959931234,7,K
31474 ,5.02736935,1.006561826,7,K
74997 ,0.4938318216,0.5029971515,7,K
60086 ,1.952156441,0.6861799285,7,K
198967,2.154784004,-0.6145141399,7,K
137509,2.710140936,-0.09451534828,7,K
218432,1.853063991,-0.706577446,7,K
192981,0.3175593849,-0.6144507747,7,K
50387 ,5.509050626,0.8382960872,7,K
161842,4.922807911,-0.3351059798,7,K
251688,3.149195526,-1.207741032,7,K
214829,6.247905658,-0.5780809735,7,K
16570 ,3.927185276,1.142782011,7,K
117483,2.406322746,0.005075126577,7,K
250199,2.183069173,-1.205356767,7,K
4852  ,0.8541729353,1.398541008,7,K
234456,1.660644131,-0.9087929415,7,K
154213,2.199721723,-0.3339706431,7,K
84948 ,4.514097979,0.454692498,7,K
17170 ,4.355294615,1.067665464,7,K
110104,0.4563987997,0.05626446998,7,K
95045 ,1.559873111,0.245395523,7,K
88962 ,5.407625035,0.4549671934,7,K
37196 ,0.3739011584,0.7816656313,7,K
161557,4.849030371,-0.330022272,7,K
39713 ,1.240749984,0.8408196878,7,K
2604  ,4.121623608,1.412528319,7,K
165602,6.095449912,-0.3294156732,7,K
127611,5.91055373,0.01038824819,7,K
42518 ,2.287513893,0.7347960263,7,K
222931,3.049033771,-0.7034231028,7,K
95637 ,1.677977651,0.1964641023,7,K
165617,6.102082163,-0.3288426234,7,K
159506,4.138250051,-0.2356072317,7,K
105947,5.317077935,0.3030319672,7,K
245970,5.028300484,-0.9041773698,7,K
214931,0.008372780754,-0.6497838504,7,K
64862 ,4.113212794,0.5534317855,7,K
118946,3.03935672,0.1065821184,7,K
226085,4.1121104,-0.8590085882,7,K
164907,5.805531233,-0.1888523821,7,K
80988 ,2.545452831,0.3524377296,7,K
56580 ,0.9458894784,0.5994789041,7,K
252868,3.861480829,-1.073754578,7,K
238804,2.914508955,-1.017365996,7,K
212301,5.402474422,-0.5406651868,7,K
107070,5.593713421,0.3003746549,7,K
246207,5.152547273,-1.016995647,7,K
200565,2.518868558,-0.5405313297,7,K
251336,2.950189085,-1.190282552,7,K
77647 ,1.5352079,0.4081067514,7,K
159540,4.152283735,-0.3305565367,7,K
255272,5.9319911,-1.187872786,7,K
184786,4.428101752,-0.4103667588,7,K
2562  ,4.057418472,1.409725659,7,K
87140 ,5.075430118,0.3539143266,7,K
43552 ,2.875469576,0.7888493581,7,K
235274,1.969683473,-1.011243866,7,K
212975,5.6054008,-0.6102982001,7,K
230381,5.448055514,-0.7506254839,7,K
190953,5.809551672,-0.4739000888,7,K
169185,1.090774641,-0.4370682602,7,K
155022,2.418890717,-0.3259486251,7,K
116597,2.172876087,0.1087986865,7,K
99577 ,2.977891024,0.3043337889,7,K
84885 ,4.493991568,0.4617321866,7,K
253148,4.037963578,-1.198926586,7,K
245885,4.988855752,-1.010967182,7,K
122382,4.566334811,0.01434970926,7,K
215905,0.6403262505,-0.8028478198,7,K
202278,2.953792681,-0.6096038984,7,K
76512 ,1.110203355,0.413582528,7,K
5038  ,1.032408286,1.292941946,7,K
75627 ,0.7604997326,0.3589375781,7,K
68285 ,5.084589534,0.6500499646,7,K
44760 ,3.615950819,0.7389294023,7,K
240554,3.432315201,-0.9512995143,7,K
155605,2.602799551,-0.2349919547,7,K
143056,5.009155167,-0.1369637434,7,K
222369,2.837417471,-0.8571660538,7,K
157591,3.382092698,-0.2347911933,7,K
63583 ,3.541272252,0.6477555354,7,K
71944 ,5.763421529,0.6898581129,7,K
230591,5.563391598,-0.8569081329,7,K
122073,4.477270804,0.1504901906,7,K
72231 ,5.843835829,0.6027980355,7,K
243687,4.283096017,-0.9032252442,7,K
221967,2.705776885,-0.8048318228,7,K
223065,3.103863217,-0.7518904113,7,K
218839,1.993873082,-0.7014929625,7,K
30659 ,4.701598191,0.9540915078,7,K
251727,3.164024134,-1.067791564,7,K
157962,3.532051023,-0.3268815521,7,K
139584,3.625257205,-0.1358687432,7,K
89415 ,5.513027722,0.5077585067,7,K
65444 ,4.354886281,0.6907523518,7,K
33825 ,5.726645842,0.954400528,7,K
22620 ,0.4681731545,1.012662721,7,K
226260,4.14642241,-0.855912471,7,K
215589,0.4278673207,-0.804317581,7,K
222095,2.747305322,-0.7513815993,7,K
19762 ,5.748262399,1.15434952,7,K
39666 ,1.216881443,0.737225864,7,K
35869 ,6.25514012,0.899239591,7,K
226588,4.250452542,-0.8540403145,7,K
207995,4.386529246,-0.5376737409,7,K
238565,2.849849379,-1.009188498,7,K
233916,1.386330224,-0.9507270948,7,K
210584,4.923408741,-0.6460081214,7,K
199168,2.196971884,-0.5375777478,7,K
120489,3.7914748,0.06491543683,7,K
119872,3.486775801,0.06497463258,7,K
49217 ,5.270982989,0.7397638636,7,K
65900 ,4.518801132,0.6057636408,7,K
96939 ,1.960062637,0.2021286169,7,K
72248 ,5.848905574,0.6509852187,7,K
192382,0.04702549687,-0.6084251225,7,K
17446 ,4.541983977,1.161736917,7,K
181222,3.382369769,-0.4355584534,7,K
163946,5.46513996,-0.2304320396,7,K
43474 ,2.827497747,0.6936370416,7,K
113271,1.549730275,0.1292776528,0.6,M
